name,draft_team,draft_year,position,stats_global_id,team,id,twitter_username,stats_id,fleaflicker_id,cbs_id,height,college,rotowire_id,jersey,sportsdata_id,draft_pick,weight,draft_round,rotoworld_id,nfl_id,birthdate,espn_id,status,last_name,first_name
Michael Carter,FA,2021,RB,0,FA,15258,,33495.0,,2804075.0,68.0,North Carolina,15273.0,22.0,7f119181-4c9f-4a9f-bccc-357277b64a8d,2.0,201.0,4.0,,,926053200.0,4240657.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33495.0,,2804075.0,68.0,North Carolina,15273.0,22.0,7f119181-4c9f-4a9f-bccc-357277b64a8d,2.0,201.0,4.0,,,926053200.0,4240456.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33495.0,,2804075.0,68.0,North Carolina,15273.0,22.0,117d2769-60b3-47f0-be7f-f47fe36e0ac9,2.0,201.0,4.0,,,926053200.0,4240657.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33495.0,,2804075.0,68.0,North Carolina,15273.0,22.0,117d2769-60b3-47f0-be7f-f47fe36e0ac9,2.0,201.0,4.0,,,926053200.0,4240456.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33495.0,,2804075.0,68.0,North Carolina,15621.0,22.0,7f119181-4c9f-4a9f-bccc-357277b64a8d,2.0,201.0,4.0,,,926053200.0,4240657.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33495.0,,2804075.0,68.0,North Carolina,15621.0,22.0,7f119181-4c9f-4a9f-bccc-357277b64a8d,2.0,201.0,4.0,,,926053200.0,4240456.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33495.0,,2804075.0,68.0,North Carolina,15621.0,22.0,117d2769-60b3-47f0-be7f-f47fe36e0ac9,2.0,201.0,4.0,,,926053200.0,4240657.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33495.0,,2804075.0,68.0,North Carolina,15621.0,22.0,117d2769-60b3-47f0-be7f-f47fe36e0ac9,2.0,201.0,4.0,,,926053200.0,4240456.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33495.0,,2865090.0,68.0,North Carolina,15273.0,22.0,7f119181-4c9f-4a9f-bccc-357277b64a8d,2.0,201.0,4.0,,,926053200.0,4240657.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33495.0,,2865090.0,68.0,North Carolina,15273.0,22.0,7f119181-4c9f-4a9f-bccc-357277b64a8d,2.0,201.0,4.0,,,926053200.0,4240456.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33495.0,,2865090.0,68.0,North Carolina,15273.0,22.0,117d2769-60b3-47f0-be7f-f47fe36e0ac9,2.0,201.0,4.0,,,926053200.0,4240657.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33495.0,,2865090.0,68.0,North Carolina,15273.0,22.0,117d2769-60b3-47f0-be7f-f47fe36e0ac9,2.0,201.0,4.0,,,926053200.0,4240456.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33495.0,,2865090.0,68.0,North Carolina,15621.0,22.0,7f119181-4c9f-4a9f-bccc-357277b64a8d,2.0,201.0,4.0,,,926053200.0,4240657.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33495.0,,2865090.0,68.0,North Carolina,15621.0,22.0,7f119181-4c9f-4a9f-bccc-357277b64a8d,2.0,201.0,4.0,,,926053200.0,4240456.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33495.0,,2865090.0,68.0,North Carolina,15621.0,22.0,117d2769-60b3-47f0-be7f-f47fe36e0ac9,2.0,201.0,4.0,,,926053200.0,4240657.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33495.0,,2865090.0,68.0,North Carolina,15621.0,22.0,117d2769-60b3-47f0-be7f-f47fe36e0ac9,2.0,201.0,4.0,,,926053200.0,4240456.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33542.0,,2804075.0,68.0,North Carolina,15273.0,22.0,7f119181-4c9f-4a9f-bccc-357277b64a8d,2.0,201.0,4.0,,,926053200.0,4240657.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33542.0,,2804075.0,68.0,North Carolina,15273.0,22.0,7f119181-4c9f-4a9f-bccc-357277b64a8d,2.0,201.0,4.0,,,926053200.0,4240456.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33542.0,,2804075.0,68.0,North Carolina,15273.0,22.0,117d2769-60b3-47f0-be7f-f47fe36e0ac9,2.0,201.0,4.0,,,926053200.0,4240657.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33542.0,,2804075.0,68.0,North Carolina,15273.0,22.0,117d2769-60b3-47f0-be7f-f47fe36e0ac9,2.0,201.0,4.0,,,926053200.0,4240456.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33542.0,,2804075.0,68.0,North Carolina,15621.0,22.0,7f119181-4c9f-4a9f-bccc-357277b64a8d,2.0,201.0,4.0,,,926053200.0,4240657.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33542.0,,2804075.0,68.0,North Carolina,15621.0,22.0,7f119181-4c9f-4a9f-bccc-357277b64a8d,2.0,201.0,4.0,,,926053200.0,4240456.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33542.0,,2804075.0,68.0,North Carolina,15621.0,22.0,117d2769-60b3-47f0-be7f-f47fe36e0ac9,2.0,201.0,4.0,,,926053200.0,4240657.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33542.0,,2804075.0,68.0,North Carolina,15621.0,22.0,117d2769-60b3-47f0-be7f-f47fe36e0ac9,2.0,201.0,4.0,,,926053200.0,4240456.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33542.0,,2865090.0,68.0,North Carolina,15273.0,22.0,7f119181-4c9f-4a9f-bccc-357277b64a8d,2.0,201.0,4.0,,,926053200.0,4240657.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33542.0,,2865090.0,68.0,North Carolina,15273.0,22.0,7f119181-4c9f-4a9f-bccc-357277b64a8d,2.0,201.0,4.0,,,926053200.0,4240456.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33542.0,,2865090.0,68.0,North Carolina,15273.0,22.0,117d2769-60b3-47f0-be7f-f47fe36e0ac9,2.0,201.0,4.0,,,926053200.0,4240657.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33542.0,,2865090.0,68.0,North Carolina,15273.0,22.0,117d2769-60b3-47f0-be7f-f47fe36e0ac9,2.0,201.0,4.0,,,926053200.0,4240456.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33542.0,,2865090.0,68.0,North Carolina,15621.0,22.0,7f119181-4c9f-4a9f-bccc-357277b64a8d,2.0,201.0,4.0,,,926053200.0,4240657.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33542.0,,2865090.0,68.0,North Carolina,15621.0,22.0,7f119181-4c9f-4a9f-bccc-357277b64a8d,2.0,201.0,4.0,,,926053200.0,4240456.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33542.0,,2865090.0,68.0,North Carolina,15621.0,22.0,117d2769-60b3-47f0-be7f-f47fe36e0ac9,2.0,201.0,4.0,,,926053200.0,4240657.0,,Carter,Michael
Michael Carter,FA,2021,RB,0,FA,15258,,33542.0,,2865090.0,68.0,North Carolina,15621.0,22.0,117d2769-60b3-47f0-be7f-f47fe36e0ac9,2.0,201.0,4.0,,,926053200.0,4240456.0,,Carter,Michael
Rhamondre Stevenson,NEP,2021,RB,0,NEP,15259,,33508.0,,,72.0,Oklahoma,15372.0,38.0,6260e78a-64e2-4f7e-9bf8-39948a17a370,15.0,227.0,4.0,,,888210000.0,4569173.0,,Stevenson,Rhamondre
Jaret Patterson,FA,2021,RB,0,FA,15260,,33706.0,,2964701.0,68.0,Buffalo,15315.0,34.0,82996e3b-b72d-41ca-8eb1-91e462ceff85,,195.0,,,,945925200.0,4362452.0,,Patterson,Jaret
Chuba Hubbard,CAR,2021,RB,0,CAR,15261,,33514.0,,,73.0,Oklahoma State,15242.0,30.0,32205e74-b23f-420a-b312-465b29260745,21.0,210.0,4.0,,,929077200.0,,,Hubbard,Chuba
Jermar Jefferson,DET,2021,RB,0,FA,15262,,33644.0,,,70.0,Oregon State,15296.0,28.0,de456390-b27b-4146-87b9-0267f1ea8db4,29.0,215.0,7.0,,,955774800.0,4374033.0,,Jefferson,Jermar
Elijah Mitchell,SFO,2021,RB,0,SFO,15263,,33582.0,,,70.0,Louisiana-Lafayette,15379.0,25.0,8ba68abf-e9d2-4927-bf8d-476f271d840c,10.0,200.0,6.0,,,894085200.0,,,Mitchell,Elijah
Demetric Felton,CLE,2021,RB,0,FA,15270,,33599.0,,2240193.0,69.0,UCLA,15266.0,38.0,0752f1c9-fc3e-44bc-b6ad-03f8f7f4191c,27.0,190.0,6.0,,,900565200.0,4035826.0,,Felton,Demetric
Khalil Herbert,CHI,2021,RB,0,CHI,15271,,33605.0,,,69.0,Virginia Tech,15281.0,24.0,02af99e0-3c84-4d4e-937a-a9f29a02323b,33.0,212.0,6.0,,,893134800.0,,,Herbert,Khalil
Larry Rountree,LAC,2021,RB,0,FA,15272,,33586.0,,,70.0,Missouri,15432.0,34.0,21e671a3-1260-4e1a-954c-005a290cf06b,14.0,210.0,6.0,,,887346000.0,,,Rountree,Larry
Chris Evans,CIN,2021,RB,0,CIN,15275,,33590.0,,2260647.0,71.0,Michigan,15304.0,25.0,f7397b71-3756-4b1b-9f61-8618164a4098,18.0,215.0,6.0,,,876027600.0,,,Evans,Chris
Deon Jackson,FA,2021,RB,0,FA,15277,,33798.0,,2866237.0,72.0,Duke,15635.0,34.0,3833681f-0164-4dbf-bfae-ea33115daafb,,218.0,,,,919314000.0,4240455.0,,Jackson,Deon
Ja'Marr Chase,CIN,2021,WR,0,CIN,15281,,33393.0,,,72.0,LSU,15183.0,1.0,fa99e984-d63b-4ef4-a164-407f68a7eeaf,5.0,201.0,1.0,,,951886800.0,4362628.0,,Chase,Ja'Marr
DeVonta Smith,PHI,2021,WR,0,PHI,15282,,33398.0,,,72.0,Alabama,15406.0,6.0,3555d07e-57ae-43de-97d5-b1b5bf055f17,10.0,170.0,1.0,,,911019600.0,,,Smith,DeVonta
Rondale Moore,ARI,2021,WR,0,ATL,15283,,33437.0,,2968526.0,67.0,Purdue,15514.0,14.0,975555d0-fe82-4e88-90f4-d690f5000671,17.0,181.0,2.0,,,960526800.0,,,Moore,Rondale
Jaylen Waddle,MIA,2021,WR,0,MIA,15284,,33394.0,,,70.0,Alabama,15404.0,17.0,0ff9a975-669d-4851-a95d-ab28d9fc29c4,6.0,185.0,1.0,,,911970000.0,4372016.0,,Waddle,Jaylen
Tylan Wallace,BAL,2021,WR,0,BAL,15285,,33519.0,,,71.0,Oklahoma State,15310.0,16.0,29269863-13cf-4c66-ac3c-5d9a47e2040a,26.0,202.0,4.0,,,926571600.0,,,Wallace,Tylan
Seth Williams,DEN,2021,WR,0,FA,15286,,33607.0,,2965944.0,75.0,Auburn,15405.0,18.0,f3debe3e-27e4-4c4a-867a-ec537b5a7826,35.0,211.0,6.0,,,955342800.0,4371974.0,,Williams,Seth
Amon-Ra St. Brown,DET,2021,WR,0,DET,15287,,33500.0,,,72.0,USC,15332.0,14.0,26ef0447-29b8-4dd1-9831-dcbf8132bb74,7.0,202.0,4.0,,,940741200.0,,,St. Brown,Amon-Ra
Elijah Moore,NYJ,2021,WR,0,CLE,15288,,33422.0,,,70.0,Mississippi,15280.0,8.0,b1935e20-6bd6-4863-8d7e-702ec403491f,2.0,180.0,2.0,,,954133200.0,,,Moore,Elijah
Kadarius Toney,NYG,2021,WR,0,CLE,15289,,33408.0,,2767487.0,72.0,Florida,15336.0,19.0,b4af6462-3e3a-49d5-9d96-482ad9f3c0c8,20.0,193.0,1.0,,,917413200.0,4240600.0,,Toney,Kadarius
Nico Collins,HOU,2021,WR,0,HOU,15290,,33477.0,,,76.0,Michigan,15200.0,12.0,bd56a50c-5fae-4ee2-8363-f74ae07b6887,25.0,222.0,3.0,,,921819600.0,4258173.0,,Collins,Nico
Dyami Brown,WAS,2021,WR,0,WAS,15292,,33470.0,,,72.0,North Carolina,15274.0,2.0,0fb60ada-bdd3-4d74-8c98-058303a1649a,18.0,195.0,3.0,,,941432400.0,,,Brown,Dyami
Rashod Bateman,BAL,2021,WR,0,BAL,15293,,33415.0,,,73.0,Minnesota,15210.0,7.0,d9f8b92b-69d4-4d83-9bf2-106ee523efed,27.0,195.0,1.0,,,943851600.0,,,Bateman,Rashod
Anthony Schwartz,CLE,2021,WR,0,MIA,15296,,33479.0,,2965374.0,72.0,Auburn,15334.0,84.0,98374ffa-8c40-49ce-bc85-745ad7d74f91,27.0,195.0,3.0,,,968130000.0,4371986.0,,Schwartz,Anthony
Amari Rodgers,GBP,2021,WR,0,FA,15297,,33473.0,,,69.0,Clemson,15441.0,3.0,e47ca6ed-c988-4cad-b4a4-181c67463748,21.0,212.0,3.0,,,938062800.0,,,Rodgers,Amari
Shi Smith,CAR,2021,WR,0,FA,15298,,33592.0,,,70.0,South Carolina,15226.0,12.0,1e664071-60d0-47da-94c8-e5c8617e11f6,20.0,190.0,6.0,,,909378000.0,,,Smith,Shi
Tutu Atwell,LAR,2021,WR,0,LAR,15301,,33445.0,,,69.0,Louisville,15229.0,5.0,7dc49535-f9dd-44b0-94f2-08ac6470130b,25.0,165.0,2.0,,,939272400.0,,,Atwell,Tutu
D'Wayne Eskridge,SEA,2021,WR,0,FA,15302,,33444.0,,,69.0,Western Michigan,15461.0,1.0,4a76219c-34b8-4cfe-81ab-2bb011368367,24.0,190.0,2.0,,,859093200.0,4043016.0,,Eskridge,D'Wayne
Simi Fehoko,DAL,2021,WR,0,LAC,15303,,33567.0,,,76.0,Stanford,15559.0,87.0,3860693c-99a2-4484-99db-1d43e3ff7fd4,35.0,218.0,5.0,,,878706000.0,,,Fehoko,Simi
Frank Darby,ATL,2021,WR,0,FA,15304,,33575.0,,,73.0,Arizona State,15465.0,3.0,52f8f4a4-3d70-4d43-9a3d-9f7356033f2f,3.0,200.0,6.0,,,873694800.0,4047836.0,,Darby,Frank
Tre Nixon,NEP,2021,WR,0,FA,15306,,33630.0,,,74.0,UCF,15525.0,82.0,c552a87b-4612-49f2-a6a4-55a5e26787c7,14.0,190.0,7.0,,,885790800.0,,,Nixon,Tre
Terrace Marshall,CAR,2021,WR,0,FA,15308,,33447.0,,,74.0,LSU,15214.0,88.0,69388223-d1e7-46c3-9106-e10edb7073e9,27.0,200.0,2.0,,,960526800.0,,,Marshall,Terrace
Racey McMath,TEN,2021,WR,0,FA,15313,,33593.0,,,75.0,LSU,15454.0,80.0,2a977d56-5e34-48dc-986a-e862e6886112,21.0,217.0,6.0,,,929336400.0,,,McMath,Racey
Cornell Powell,KCC,2021,WR,0,FA,15316,,33569.0,,,72.0,Clemson,15446.0,14.0,bc25629f-1501-4f58-ae46-c6cf502a4b13,37.0,204.0,5.0,,,878187600.0,4035465.0,,Powell,Cornell
Josh Palmer,LAC,2021,WR,0,LAC,15319,,33465.0,,,73.0,Tennessee,15447.0,5.0,857fcc59-10e8-4194-bd7d-41bc5f72a47f,13.0,210.0,3.0,,,937976400.0,,,Palmer,Josh
Jaelon Darden,TBB,2021,WR,0,CLE,15321,,33517.0,,2836391.0,68.0,North Texas,15240.0,16.0,ada174f6-9300-46ba-833f-018d007f20ce,24.0,175.0,4.0,,,916290000.0,4243830.0,,Darden,Jaelon
Austin Watkins,FA,2021,WR,0,FA,15324,,33830.0,,2961443.0,75.0,UAB,15434.0,41.0,dda1c351-8148-4c26-9bc0-1d906065290f,,210.0,,,,887605200.0,4363409.0,,Watkins,Austin
Dax Milne,WAS,2021,WR,0,FA,15326,,33645.0,,2975629.0,73.0,Brigham Young,15569.0,35.0,cab3a948-e9a2-4b3d-b893-020836be00d2,30.0,190.0,7.0,,,930114000.0,4373642.0,,Milne,Dax
Kyle Pitts,ATL,2021,TE,0,ATL,15329,,33392.0,,,78.0,Florida,15265.0,8.0,1f3deb24-9ff8-4769-8f42-825eff7742f6,4.0,246.0,1.0,,,970808400.0,,,Pitts,Kyle
Brevin Jordan,HOU,2021,TE,0,HOU,15330,,33535.0,,,75.0,Miami (FL),15369.0,9.0,8ffb5c07-4aa1-4796-b1ab-30c1ab0ccc4c,3.0,245.0,5.0,,,963723600.0,,,Jordan,Brevin
Pat Freiermuth,PIT,2021,TE,0,PIT,15331,,33443.0,,2961270.0,77.0,Penn State,15267.0,88.0,04f0fefe-9d9d-44f5-94ea-6df2a42df3c6,23.0,258.0,2.0,,,909291600.0,4361411.0,,Freiermuth,Pat
Tommy Tremble,CAR,2021,TE,0,CAR,15332,,33471.0,,,76.0,Notre Dame,15371.0,82.0,cbee2fd3-e5f2-4316-bffd-531f1873f032,19.0,250.0,3.0,,,959922000.0,,,Tremble,Tommy
Tre' McKitty,LAC,2021,TE,0,FA,15333,,33485.0,,,76.0,Georgia,15252.0,83.0,2ac90a86-c585-4c12-894d-a805a0c94cc3,33.0,246.0,3.0,,,916117200.0,,,McKitty,Tre'
Hunter Long,MIA,2021,TE,0,LAR,15334,,33469.0,,,77.0,Boston College,15246.0,84.0,ebc576d0-a98b-4f82-aaf9-901a3911487d,17.0,243.0,3.0,,,903502800.0,,,Long,Hunter
Luke Farrell,JAC,2021,TE,0,JAC,15335,,33533.0,,,77.0,Ohio State,15566.0,89.0,8a1f0e8e-6521-4a94-9934-ad4f76a25fd9,1.0,250.0,5.0,,,876805200.0,,,Farrell,Luke
Noah Gray,KCC,2021,TE,0,KCC,15337,,33550.0,,2866903.0,75.0,Duke,15459.0,83.0,c97dfcb6-b999-476f-8487-f3848e92df17,18.0,240.0,5.0,,,925448400.0,4240472.0,,Gray,Noah
Kenny Yeboah,FA,2021,TE,0,NYJ,15339,,33705.0,,,76.0,Mississippi,15339.0,88.0,990c2825-ca25-4da9-9966-269363a9bb91,,250.0,,,,909723600.0,,,Yeboah,Kenny
Quintin Morris,FA,2021,TE,0,BUF,15341,,33819.0,,,74.0,Bowling Green,15460.0,85.0,eab74cbc-ed11-46b3-bd16-1d4c997adc22,,252.0,,,,916894800.0,,,Morris,Quintin
Zach Davidson,MIN,2021,TE,0,FA,15343,,33556.0,,2665324.0,79.0,Central Missouri,15567.0,84.0,cb5e14e8-87a7-4bad-9fd4-abdd50628abb,24.0,251.0,5.0,,,900478800.0,4746079.0,,Davidson,Zach
John Bates,WAS,2021,TE,0,WAS,15344,,33512.0,,,78.0,Boise State,15289.0,87.0,3208880b-949f-4926-85eb-1940770550ea,19.0,259.0,4.0,,,878792400.0,,,Bates,John
Kwity Paye,IND,2021,DE,0,IND,15345,,33409.0,,,75.0,Michigan,15264.0,51.0,4c52a12f-6745-468e-86d9-977ffa512c4b,21.0,265.0,1.0,,,911451600.0,,,Paye,Kwity
Gregory Rousseau,BUF,2021,DE,0,BUF,15346,,33418.0,,,78.0,Miami (FL),15283.0,50.0,c47a2147-d70d-4874-91b3-8548b26fb3ec,30.0,266.0,1.0,,,954910800.0,,,Rousseau,Gregory
Rashad Weaver,TEN,2021,DE,0,HOU,15347,,33523.0,,4242214.0,76.0,Pittsburgh,15277.0,99.0,28558bf5-c09f-49ec-8cad-0154971728a0,30.0,259.0,4.0,,,879138000.0,4036076.0,,Weaver,Rashad
Carlos Basham,BUF,2021,DE,0,NYG,15348,,33449.0,,,75.0,Wake Forest,15260.0,55.0,18eae132-a14e-4de6-bae2-77c9ce8f5864,29.0,274.0,2.0,,,882248400.0,,,Basham,Carlos
Jaelan Phillips,MIA,2021,DE,0,MIA,15349,,33406.0,,2806235.0,77.0,Miami (FL),15263.0,15.0,2e0122de-812b-44fa-8bf9-084695be95e3,18.0,263.0,1.0,,,927867600.0,4242975.0,,Phillips,Jaelan
Micah Parsons,DAL,2021,DE,0,DAL,15350,,33400.0,,2967590.0,75.0,Penn State,15182.0,11.0,b4eab0bf-9e1f-43f8-912f-d33ac517bc46,12.0,245.0,1.0,,,927694800.0,4361423.0,,Parsons,Micah
Jeremiah Owusu-Koramoah,CLE,2021,LB,0,CLE,15351,,33440.0,,2868613.0,74.0,Notre Dame,15505.0,6.0,513aad03-6d8b-45cd-96ed-ad0d56e942f4,20.0,221.0,2.0,,,941691600.0,4258599.0,,Owusu-Koramoah,Jeremiah
Zaven Collins,ARI,2021,DE,0,ARI,15352,,33404.0,,2829831.0,76.0,Tulsa,15288.0,25.0,61fda7fc-a8d7-435f-9397-5657662cd6b2,16.0,260.0,1.0,,,927090000.0,4244606.0,,Collins,Zaven
Chazz Surratt,MIN,2021,LB,0,NYJ,15353,,33466.0,,,74.0,North Carolina,15276.0,55.0,0c9102ea-9fe8-4900-9d33-8eab299cf9ce,14.0,233.0,3.0,,,856069200.0,,,Surratt,Chazz
Nick Bolton,KCC,2021,LB,0,KCC,15355,,33446.0,,,71.0,Missouri,15286.0,32.0,83ad043c-d1e6-45b3-9e06-3f148538db46,26.0,237.0,2.0,,,952664400.0,,,Bolton,Nick
Baron Browning,DEN,2021,DE,0,DEN,15356,,33493.0,,,75.0,Ohio State,15422.0,5.0,faf72326-5e36-4bdd-9843-5d2a6b4ee6b4,41.0,240.0,3.0,,,919400400.0,4241987.0,,Browning,Baron
Christian Barmore,NEP,2021,DT,0,NEP,15357,,33426.0,,,77.0,Alabama,15395.0,90.0,39017237-0575-4984-b784-954a79c2bba2,6.0,315.0,2.0,,,933138000.0,,,Barmore,Christian
Tommy Togiai,CLE,2021,DT,0,FA,15358,,33520.0,,,74.0,Ohio State,15590.0,62.0,4a4f2ec4-b750-417c-8fa3-f1ec6386f032,27.0,296.0,4.0,,,937717200.0,,,Togiai,Tommy
Jay Tufele,JAC,2021,DT,0,CIN,15359,,33494.0,,,75.0,USC,15421.0,97.0,79a2bcb9-b390-4486-b64a-db81b246bf68,1.0,305.0,4.0,,,932878800.0,,,Tufele,Jay
Caleb Farley,TEN,2021,CB,0,FA,15360,,33410.0,,,74.0,Virginia Tech,15169.0,3.0,f063865f-624c-45ae-9433-4f9565890665,22.0,197.0,1.0,,,909982800.0,,,Farley,Caleb
Jaycee Horn,CAR,2021,CB,0,CAR,15361,,33396.0,,,73.0,South Carolina,15209.0,8.0,90b71985-5235-4d5a-b95a-405129be496f,8.0,200.0,1.0,,,943592400.0,,,Horn,Jaycee
Patrick Surtain II,DEN,2021,CB,0,DEN,15362,,33397.0,,2965625.0,74.0,Alabama,15403.0,2.0,5c753156-6ba2-4e25-9fbd-492c69e06ff0,9.0,202.0,1.0,,,955688400.0,4372012.0,,Surtain II,Patrick
Ifeatu Melifonwu,DET,2021,S,0,DET,15363,,33489.0,,,75.0,Syracuse,15261.0,6.0,8c348caf-34d8-44a8-a781-fee8064ae258,37.0,210.0,3.0,,,925621200.0,,,Melifonwu,Ifeatu
Andre Cisco,JAC,2021,S,0,JAC,15364,,33453.0,,,72.0,Syracuse,15199.0,5.0,250da6c8-2222-4438-9800-60d7bbb449d7,1.0,210.0,3.0,,,953787600.0,,,Cisco,Andre
Trevon Moehrig,LVR,2021,S,0,LVR,15365,,33431.0,,,74.0,TCU,15340.0,7.0,c8f74b89-065c-4857-be4e-4fcf897a5bc0,11.0,202.0,2.0,,,929509200.0,,,Moehrig,Trevon
Jevon Holland,MIA,2021,S,0,MIA,15366,,33424.0,,,73.0,Oregon,15196.0,8.0,30915dd4-f19f-48cd-8425-f2cf29246b66,4.0,205.0,2.0,,,952059600.0,,,Holland,Jevon
Hamsah Nasirildeen,NYJ,2021,LB,0,FA,15367,,33574.0,,,75.0,Florida State,15453.0,45.0,d2bbcec8-7163-4d6a-b356-9002a16eebe6,2.0,215.0,6.0,,,916549200.0,,,Nasirildeen,Hamsah
Evan McPherson,CIN,2021,PK,0,CIN,15368,,33537.0,,2962681.0,71.0,Florida,15383.0,2.0,acc143ed-53b2-49c9-81bc-16e6c98ffcae,5.0,185.0,5.0,,,932533200.0,4360234.0,,McPherson,Evan
Riley Patterson,FA,2021,PK,0,FA,15369,,33781.0,,2865368.0,72.0,Memphis,15512.0,15.0,deac735c-af0a-4f01-ada8-379ef66917ba,,190.0,,,,936680400.0,4243371.0,,Patterson,Riley
Myles Adams,FA,2020,DT,0,SEA,15371,,33131.0,,,74.0,Rice,14965.0,95.0,e6d6138f-1081-457b-9d89-dc9cd0ab9598,,290.0,,,,889419600.0,,,Adams,Myles
Jamin Davis,WAS,2021,LB,0,WAS,15373,,33407.0,,,75.0,Kentucky,15375.0,52.0,6484ba1b-2145-46fb-83f7-c38baa3080c0,19.0,234.0,1.0,,,913438800.0,,,Davis,Jamin
Greg Newsome,CLE,2021,CB,0,CLE,15375,,33414.0,,2966771.0,72.0,Northwestern,15275.0,20.0,2303e1eb-fa31-4cfe-b93d-7c2e1b683baa,26.0,192.0,1.0,,,958626000.0,4361266.0,,Newsome,Greg
Payton Turner,NOS,2021,DE,0,NOS,15376,,33416.0,,,78.0,Houston,15435.0,98.0,91e004b5-8a40-45cc-8246-a34faca1ee64,28.0,270.0,1.0,,,915685200.0,,,Turner,Payton
Eric Stokes,GBP,2021,CB,0,GBP,15377,,33417.0,,,73.0,Georgia,15297.0,21.0,35e016e2-c6cd-49c5-b1b5-73f03b81ff4d,29.0,194.0,1.0,,,920264400.0,,,Stokes,Eric
Jayson Oweh,BAL,2021,DE,0,BAL,15378,,33419.0,,2961253.0,77.0,Penn State,15305.0,99.0,232b1ab6-7a50-48a3-b213-681e782d6daa,31.0,255.0,1.0,,,913698000.0,4361422.0,,Oweh,Jayson
Joe Tryon,TBB,2021,DE,0,TBB,15379,,33420.0,,,77.0,Washington,15585.0,9.0,933edc6a-9617-4957-8f64-62a11bc43e6c,32.0,259.0,1.0,,,925448400.0,,,Tryon,Joe
Tyson Campbell,JAC,2021,CB,0,JAC,15380,,33421.0,,2975557.0,73.0,Georgia,15359.0,32.0,a887ad59-0e4b-4a9a-a7e4-cfd9f42fe7fb,1.0,195.0,2.0,,,953269200.0,4379397.0,,Campbell,Tyson
Richie Grant,ATL,2021,S,0,ATL,15381,,33428.0,,,72.0,UCF,15452.0,27.0,3beaed67-ca01-4603-be1f-78abfb6037b5,8.0,204.0,2.0,,,879051600.0,,,Grant,Richie
Levi Onwuzurike,DET,2021,DT,0,DET,15382,,33429.0,,,75.0,Washington,15195.0,91.0,0670801f-0ef3-46b6-ad6b-62475db6b787,9.0,290.0,2.0,,,888901200.0,,,Onwuzurike,Levi
Kelvin Joseph,DAL,2021,CB,0,FA,15383,,33432.0,,2961165.0,73.0,Kentucky,15557.0,24.0,3efde273-cfbe-4485-9ef1-d40ea147f99f,12.0,195.0,2.0,,,976510800.0,4362629.0,,Joseph,Kelvin
Asante Samuel,LAC,2021,CB,0,LAC,15384,,33435.0,,,70.0,Florida State,15218.0,26.0,02b08a8b-a3bd-44d1-8930-e6f51b029a22,15.0,180.0,2.0,,,938926800.0,,,Samuel,Asante
Azeez Ojulari,NYG,2021,DE,0,NYG,15385,,33438.0,,,75.0,Georgia,15355.0,51.0,78af6ab8-1003-423d-b29b-111d8f4d45ad,18.0,240.0,2.0,,,961131600.0,,,Ojulari,Azeez
Dayo Odeyingbo,IND,2021,DE,0,IND,15386,,33442.0,,,78.0,Vanderbilt,15227.0,54.0,994f3d7b-1f01-45fe-ba66-4d853d4b09fb,22.0,286.0,2.0,,,938149200.0,,,Odeyingbo,Dayo
